,country,eastwest,eumember,year,expert,party_id,family,cmp_id,party,vote,seat,electionyear,epvote,govt,eu_position,eu_salience,eu_dissent,eu_blur,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,lrecon_salience,lrecon_dissent,lrecon_blur,galtan,galtan_salience,galtan_dissent,galtan_blur,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,econ_interven,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principles,relig_salience,immigrate_policy,immigrate_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,protectionism,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,nationalism,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,mip_one,mip_two,mip_three,chesversion
10,DK,1,1,2002,13,215,Nationalist,13720.0,DF,12.4,12.3,2001,5.80000019073486,0.0,1.62,6.6666665,1.5777779,,,1.46,,2.69,1.9,,3.92,2.0,3.67,1.331,2.08,,8.85,6.08,,,,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
11,DK,1,1,2006,9,215,Nationalist,13720.0,DF,13.2,13.4,2005,6.80000019073486,0.0,2.33,5.1999998,1.67,,,2.25,,3.0,,,,2.71,,,2.29,1.75,7.67,4.75,,,,7.63,,,,3.40000009536743,6.19999980926514,5.80000019073486,3.59999990463257,3.79999995231628,6.19999980926514,,8.80000019073486,7.40000009536743,6.40000009536743,5.25,4.80000019073486,5.75,9.19999980926514,9.75,,9.6000004,,,4.32999992370606,1.25,,,9.25,7.75,,6.5,2.0,,,6.75,4.5,8.0,9.25,,,,,,,,,,,2020.1
12,DK,1,1,2010,11,215,Nationalist,13720.0,DF,13.9,14.0,2007,15.2799997329712,0.0,2.36363625526428,6.6666665,0.89999998,,2.4545455,3.0,,3.63636374473572,,,,4.75,,,2.44444441795349,1.0,7.81818199157715,5.45454549789429,,,,9.39999961853027,,,,5.09090900421143,5.72727251052856,5.33333349227905,3.77777767181397,4.36363649368286,5.54545450210571,,9.39999961853027,8.5,6.66666650772095,6.0,4.375,6.09999990463257,9.6363639831543,9.6363639831543,,9.545455,9.363636,,5.80000019073486,4.30000019073486,7.3636365,3.1818182,,,,5.625,3.125,4.3000002,4.9000001,,,9.0,8.81818199157715,,,,,,,,,,,2020.1
13,DK,1,1,2014,11,215,Nationalist,13720.0,DF,12.2,12.3,2011,26.6,0.0,1.90909087657929,7.2727275,1.0909091,,2.8181818,3.25,,3.66666674613953,,1.5555556,,2.79999995231628,,,1.88888883590698,1.11111116409302,6.90000009536743,4.5,4.8888888,,,8.39999961853027,7.2222223,,,4.0,,4.5,,3.625,,4.5999999,8.55555534362793,,6.19999980926514,,4.77777767181397,,9.69999980926514,,,9.5,,,6.55555534362793,,6.8888888,,,,,5.0,,3.7777777,,,,8.0,,9.1111107,,,,6.9000001,2.4444444,,9.0,13.0,8.0,2020.1
14,DK,1,1,2019,14,220,Nationalist,,NB,2.4,2.3,2019,,0.0,1.78571426868439,4.7142859,2.0,1.75,,,,3.70000004768372,,1.3,,2.33333325386047,,1.09090912342072,1.5,,9.0,8.5714282989502,5.7142859,2.0,2.8888888,8.307692527771,7.5833335,1.0,2.4000001,9.0,,8.23076915740967,,8.7857141494751,6.5,8.2307692,8.8333330154419,,6.18181800842285,,4.77777767181397,,9.64285755157471,9.7857141494751,0.64285713,9.6923075,8.8461542,0.76923078,5.27272748947144,,6.7692308,1.8571428,,,3.4444444,4.5,,,,,,9.46153831481934,,9.166667,0.84615386,8.818182,5.4000001,6.4166665,1.6923077,9.2142859,,,,2020.1
15,DK,1,1,2019,14,215,Nationalist,13720.0,DF,8.7,9.1000004,2019,10.8,0.0,2.0,6.7857141,1.4444444,1.75,,,,3.08333325386047,,1.3333334,,2.88888883590698,,1.16666662693024,1.58333337306976,,6.92857122421265,4.42857122421265,4.1428571,6.0,4.6666665,8.0,7.9285712,1.3333334,0.60000002,4.1538462638855,,5.0,,4.35714292526245,5.0,4.9166665,8.92857170104981,,5.42857122421265,,5.0,,9.0,9.5,1.1428572,9.2307692,8.6153851,1.0769231,7.7142858505249,,6.7857141,2.2142856,,,6.2727275,4.5833335,,,,,,9.23076915740967,,9.2307692,1.0769231,7.909091,5.7692308,5.6923075,1.6923077,9.3571424,,,,2020.1
16,DE,1,1,1999,15,309,Nationalist,,DVU,1.20000004768372,0.0,1998,,0.0,1.57142853736877,3.75,1.1363637,,,1.66666662693024,1.42857146263123,,1.57142853736877,,,1.5,2.0,1.20000004768372,1.33333337306976,,9.76923084259033,7.22222232818604,,,,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
17,DE,1,1,1999,15,305,Nationalist,,REP,1.79999995231628,0.0,1998,1.70000004768372,0.0,1.75,3.541667,1.3636363,,,2.11111116409302,1.57142853736877,,1.71428573131561,,,1.57142853736877,2.40000009536743,1.33333337306976,1.55555558204651,,9.2142858505249,7.22222232818604,,,,9.41666698455811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
18,DE,1,1,2014,13,309,Nationalist,,NPD,1.3,0.0,2013,1.0,0.0,1.66666662693024,5.0999999,0.80000001,,3.0,1.85714280605316,,1.83333337306976,,1.2,,1.79999995231628,,,1.39999997615814,1.14285719394684,10.0,5.33333349227905,3.4166667,,,9.81818199157715,7.5,,,4.80000019073486,,3.33333325386047,,5.59999990463257,,3.2,9.66666698455811,,9.5,,4.33333349227905,,9.0,,,10.0,,,8.0,,5.5,,,,,6.0,,7.0,,,,10.0,,9.8888893,,,,9.1111107,3.0,,12.0,9.0,7.0,2020.1
19,DE,1,1,2019,21,310,Nationalist,41953.0,AfD,12.6,13.3,2017,11.0,0.0,1.90476191043854,6.7142859,2.909091,3.0,,,,3.125,,1.3529412,,3.0,,1.16666662693024,1.375,,9.2380952835083,7.0,3.1904762,6.6666665,6.7777777,9.5238094329834,9.4285717,3.1666667,0.55555558,7.2857141494751,,6.2857141494751,,6.0,2.94736838340759,6.6666665,9.5,,9.10526275634766,,4.29411745071411,,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,7.29411745071411,,8.4499998,4.9499998,,,6.6875,5.9166665,,,,,,9.82352924346924,,9.6842108,3.0,9.4705887,8.3157892,9.6999998,4.8235292,7.0,,,,2020.1
20,GR,1,1,2006,9,410,Nationalist,34710.0,LAOS,2.2,0.0,2004,4.09999990463257,0.0,2.38,6.1999998,1.14,,,5.25,,2.83,,,,5.8,,,3.2,1.29,9.11,5.33,,,,9.63,,,,1.5,4.80000019073486,3.0,3.75,1.5,6.80000019073486,,8.56999969482422,7.0,9.5,7.28999996185303,9.71000003814697,9.85999965667725,9.75,9.38000011444092,,9.8800001,,,5.59999990463257,4.80000019073486,,,9.8900003,8.29,,4.8000002,3.0,,,1.29,8.3900003,8.38000011444092,8.63000011444092,,,,,,,,,,,2020.1
21,GR,1,1,2010,11,410,Nationalist,34710.0,LAOS,5.63,5.0,2009,7.1399998664856,0.0,3.27272725105286,7.5757575,2.0,,1.9090909,4.80000019073486,,3.59999990463257,,,,5.40000009536743,,,3.40000009536743,1.0,8.81818199157715,5.90909099578857,,,,9.54545497894287,,,,5.63636350631714,5.40000009536743,4.63636350631714,5.90000009536743,4.0,5.90000009536743,,9.80000019073486,7.81818199157715,9.54545497894287,7.72727251052856,9.54545497894287,9.30000019073486,9.80000019073486,9.54545497894287,,9.6000004,9.090909,,6.30000019073486,4.5,8.0,2.5454545,,,,5.0,4.625,5.8888888,5.7777777,,,9.45454502105713,8.6363639831543,,,,,,,,,,,2020.1
22,GR,1,1,2014,9,410,Nationalist,34710.0,LAOS,1.6,0.0,2012,2.7,0.0,3.25,5.375,2.8571429,,2.1666667,4.75,,4.0,,2.0,,4.66666650772095,,,3.57142853736877,1.125,8.66666698455811,5.33333349227905,7.1111112,,,8.3333330154419,6.7777777,,,5.7142858505249,,4.0,,5.5,,4.5714288,9.125,,9.22222232818604,,9.3333330154419,,9.3333330154419,,,9.25,,,5.75,,8.1428576,,,,,7.3333335,,5.2857141,,,,9.11111068725586,,9.1111107,,,,9.0,5.8571429,,13.0,9.0,12.0,2020.1
23,GR,1,1,2014,9,415,Nationalist,34720.0,XA,6.9,6.0,2012,9.4,0.0,1.11111116409302,4.4444447,0.44444445,,3.0,2.0,,1.28571426868439,,1.0,,2.20000004768372,,,1.14285719394684,1.0,9.88888931274414,2.875,5.8888888,,,10.0,8.2222223,,,2.0,,0.833333313465118,,3.0,,1.1666666,10.0,,10.0,,8.11111068725586,,10.0,,,10.0,,,6.0,,9.3999996,,,,,8.25,,5.0,,,,10.0,,10.0,,,,10.0,7.75,,9.0,12.0,1.0,2020.1
24,GR,1,1,2014,9,412,Nationalist,34730.0,ANEL,7.5,6.6999998,2012,3.5,0.0,2.22222232818604,4.8888888,3.4444444,,2.375,3.40000009536743,,2.71428561210632,,1.2222222,,3.5,,,2.33333325386047,1.14285719394684,8.77777767181397,5.11111116409302,6.8888888,,,8.55555534362793,6.7777777,,,4.80000019073486,,1.79999995231628,,5.16666650772095,,5.0,9.25,,9.5,,9.625,,9.11111068725586,,,9.2857141,,,6.0,,8.4285717,,,,,5.0,,4.7142859,,,,9.11111068725586,,9.2222223,,,,9.2222223,7.4285712,,12.0,1.0,9.0,2020.1
25,GR,1,1,2019,9,416,Nationalist,,EL,3.7,3.3,2019,4.18,0.0,2.125,4.375,1.4,7.3333335,,,,2.16666674613953,,1.5714285,,4.75,,1.71428573131561,1.28571426868439,,9.0,4.375,4.375,2.6666667,6.5,9.375,8.25,1.0,1.3333334,4.25,,3.14285707473755,,3.57142853736877,3.85714292526245,3.2857144,9.5,,9.625,,9.375,,9.5,9.25,0.5,9.7142859,6.5,0.5,4.80000019073486,,7.1666665,0.85714287,,,9.0,7.1999998,,,,,,9.5714282989502,,9.625,3.5,8.5,6.5714288,8.5,7.1428571,9.666667,,,,2020.1
26,GR,1,1,2019,9,415,Nationalist,34720.0,XA,2.93,0.0,2019,4.87,0.0,1.22222220897675,4.125,0.80000001,2.6666667,,,,1.57142853736877,,1.0,,4.625,,1.375,1.375,,10.0,3.375,4.875,2.0,4.4000001,10.0,9.125,0.5,0.5,4.0,,3.0,,2.75,3.75,2.375,10.0,,10.0,,8.25,,9.875,9.875,0.0,10.0,7.4285712,0.0,4.66666650772095,,7.1999998,0.71428573,,,9.5714283,7.4000001,,,,,,10.0,,10.0,1.8333334,9.375,6.375,9.5,8.5714283,8.0,,,,2020.1
27,ES,1,1,2019,15,527,Nationalist,,Vox,15.08,15.2,2019,6.21,0.0,3.2666666507721,5.1333332,2.0,4.1666665,,,,3.375,,3.0,,5.25,,1.5,3.375,,9.7142858505249,9.3333330154419,4.2666669,3.0,2.1111112,9.66666698455811,8.2666664,0.375,4.0,9.2142858505249,,9.0,,8.3333330154419,5.59999990463257,8.4666662,9.80000019073486,,9.0,,9.46666622161865,,9.80000019073486,9.53333377838135,0.23076923,8.666667,8.7857141,0.38461539,6.06666660308838,,8.8000002,3.0666666,,,6.4166665,9.8571424,,,,,,9.66666698455811,,9.7333336,0.69999999,7.0714288,1.7857143,6.4285712,5.2307692,9.5,,,,2020.1
28,FR,1,1,1999,7,610,Nationalist,31720.0,FN,14.9,0.2,1997,5.69999980926514,0.0,1.14285719394684,6.0714288,0.71428567,,,1.71428573131561,1.60000002384186,,2.16666674613953,,,2.25,1.60000002384186,1.20000004768372,1.20000004768372,,8.70714282989502,8.7142858505249,,,,8.70714282989502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
29,FR,1,1,1999,7,620,Nationalist,,MN,,,1997,3.27999997138977,0.0,1.33333337306976,5.7142859,1.4285713,,,1.85714280605316,1.25,,2.33333325386047,,,2.25,1.60000002384186,1.20000004768372,1.20000004768372,,8.27857112884522,8.5714282989502,,,,9.7142858505249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
30,FR,1,1,1999,7,612,Nationalist,,RPF,2.4,0.30000001,1997,13.1000003814697,0.0,2.57142853736877,6.4285712,1.0714287,,,2.14285707473755,2.40000009536743,,3.16666674613953,,,3.20000004768372,2.20000004768372,1.60000002384186,2.0,,7.7142858505249,7.42857122421265,,,,8.0714282989502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
31,FR,1,1,2002,13,610,Nationalist,31720.0,FN,11.1,0.0,2002,5.69999980926514,0.0,1.0,8.4666662,0.94444448,,,1.73,,1.1,1.89,,4.44,3.14,1.5,1.0,1.67,,9.92,6.0,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
32,FR,1,1,2006,8,612,Nationalist,,MPF,1.2,0.2,2002,6.69999980926514,0.0,1.38,7.9333339,1.0,,,1.75,,1.75,,,,2.6,,,1.83,1.5,8.63,7.5,,,,8.86,,,,8.0,5.75,5.32999992370606,5.75,8.0,4.59999990463257,,8.5,8.0,8.5,7.0,7.42999982833862,7.42999982833862,7.8600001335144,9.14000034332275,,9.0,,,7.67000007629395,6.5,,,9.1700001,8.5,,5.75,4.3299999,,,5.0,4.75,9.28999996185303,9.28999996185303,,,,,,,,,,,2020.1
33,FR,1,1,2006,9,610,Nationalist,31720.0,FN,11.1,0.0,2002,9.80000019073486,0.0,1.0,7.4000001,0.22,,,1.5,,1.63,,,,2.4,,,1.14,1.0,10.0,6.63,,,,9.25,,,,6.80000019073486,4.5,4.75,4.80000019073486,8.0,3.79999995231628,,9.67000007629395,9.5,8.71000003814697,7.0,6.8600001335144,6.42999982833862,8.56999969482422,8.56999969482422,,9.8299999,,,6.0,3.5,,,9.8299999,9.75,,7.5,4.0,,,3.5699999,6.5999999,10.0,8.85999965667725,,,,,,,,,,,2020.1
34,FR,1,1,2010,9,612,Nationalist,,MPF,1.2,,2007,4.80000019073486,0.0,1.5,9.0476189,1.7142857,,3.0,2.0,,2.0,,,,3.5,,,1.5,1.14285719394684,9.0,6.125,,,,9.0,,,,6.83333349227905,4.2857141494751,4.42857122421265,4.14285707473755,6.0,2.57142853736877,,9.5714282989502,9.42857170104981,9.2857141494751,7.7142858505249,7.85714292526245,7.125,9.14285755157471,9.7142858505249,,9.8571424,8.7142859,,6.5,6.42857122421265,7.5714288,4.7142859,,,,3.2857144,3.7142856,5.4000001,4.0,,,9.42857170104981,9.2857141494751,,,,,,,,,,,2020.1
35,FR,1,1,2010,9,610,Nationalist,31720.0,FN,4.7,0.0,2007,6.34000015258789,0.0,1.22222220897675,7.4074078,1.3333334,,3.0,1.875,,1.77777779102325,,,,2.875,,,1.25,1.0,9.88888931274414,6.5,,,,9.55555534362793,,,,7.0,4.0,5.0,3.22222232818604,7.0,2.375,,10.0,9.375,9.66666698455811,7.25,5.44444465637207,6.25,10.0,9.88888931274414,,9.2222223,8.25,,6.57142877578735,5.0,8.125,2.875,,,,5.0,3.4285715,5.0,4.8333335,,,9.875,9.5714282989502,,,,,,,,,,,2020.1
36,FR,1,1,2014,14,612,Nationalist,,MPF,0.23,0.0,2012,0.0,0.0,1.23076927661896,8.75,0.69999999,,3.0,1.66666662693024,,1.72727274894714,,1.0909091,,1.5,,,1.375,1.125,9.10000038146973,8.0,4.5454545,,,8.90909099578857,8.166667,,,7.55555534362793,,4.59999990463257,,7.14285707473755,,6.2857141,9.11111068725586,,8.69999980926514,,7.55555534362793,,9.55555534362793,,,9.3999996,,,7.0,,6.5714288,,,,,7.5,,3.8,,,,9.42857170104981,,8.5,,,,7.3333335,5.5714288,,12.0,9.0,8.0,2020.1
37,FR,1,1,2014,14,610,Nationalist,31720.0,FN,13.6,0.30000001,2012,24.9,0.0,1.21428573131561,8.4615383,1.0833334,,3.0,2.1538462638855,,1.41666662693024,,1.0833334,,1.57142853736877,,,1.375,1.10000002384186,9.6363639831543,5.90909099578857,5.4166665,,,8.91666698455811,7.8333335,,,5.5,,3.63636374473572,,5.09090900421143,,3.7272727,9.19999980926514,,8.0,,3.63636374473572,,9.80000019073486,,,9.727273,,,6.83333349227905,,7.5454545,,,,,8.0,,5.0,,,,9.90909099578857,,8.818182,,,,9.545455,7.909091,,9.0,11.0,1.0,2020.1
38,FR,1,1,2019,8,610,Nationalist,31720.0,RN,13.2,1.5,2017,23.34,0.0,1.375,8.625,2.6666667,2.5,,,,1.60000002384186,,1.0,,2.0,,1.125,1.25,,9.75,6.875,5.125,3.0,5.8333335,8.125,7.625,1.75,4.0,5.42857122421265,,4.5,,4.0,5.375,3.875,9.25,,7.75,,5.5,,9.875,9.875,0.625,10.0,9.5,0.80000001,7.2857141494751,,7.25,2.5,,,9.0,4.5999999,,,,,,9.875,,9.625,2.3333333,9.5,7.75,9.4285717,5.7142859,9.5,,,,2020.1
39,FR,1,1,2019,8,628,Nationalist,,DLF,1.17,0.2,2017,3.51,0.0,1.42857146263123,8.4285717,1.3333334,2.5,,,,2.5,,1.0,,2.33333325386047,,1.0,1.20000004768372,,9.0,7.0,5.0,5.0,5.75,8.2857141494751,7.5999999,0.5,3.25,6.5,,5.75,,6.40000009536743,4.59999990463257,5.75,9.0,,8.39999961853027,,5.5,,9.3333330154419,9.0,0.25,9.6000004,8.5,1.0,7.5,,6.5,1.0,,,8.6000004,5.5,,,,,,9.39999961853027,,9.3999996,1.4,9.1999998,4.75,8.1999998,5.1999998,8.75,,,,2020.1
40,IT,1,1,1999,6,821,Nationalist,,MS,0.9,0.0,1996,1.5900000333786,0.0,2.16666674613953,1.25,0.0,,,3.75,3.0,,2.75,,,3.33333325386047,2.33333325386047,2.40000009536743,2.0,,9.66666698455811,5.16666650772095,,,,9.60000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
41,IT,1,1,1999,6,805,Nationalist,32710.0,AN,15.7,14.8,1996,10.3000001907349,0.0,3.66666674613953,2.5,1.9999999,,,3.79999995231628,4.80000019073486,,4.75,,,5.5,5.0,4.19999980926514,3.16666674613953,,8.16666698455811,4.33333349227905,,,,8.66666698455811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
42,IT,1,1,2002,14,805,Nationalist,32710.0,AN,12.0,16.299999,2001,10.3000001907349,1.0,4.31,5.2333331,4.2777777,,,3.8,,3.82,3.8,,5.9,5.67,3.3,4.0,3.75,,7.79,5.29,,,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
43,IT,1,1,2006,8,805,Nationalist,32710.0,AN,12.3,11.3,2006,11.5,0.5,4.75,4.1666665,3.0,,,4.33,,4.71,,,,5.8,,,4.14,3.57,8.0,5.43,,,,8.88,,,,5.71000003814697,5.71000003814697,4.67000007629395,4.5,5.5,4.67000007629395,,9.14999961853027,7.30000019073486,9.19999980926514,9.39999961853027,8.0,6.32999992370606,7.0,8.32999992370606,,9.5,,,6.32999992370606,5.0,,,9.3999996,7.0,,6.5999999,7.1999998,,,7.3299999,7.6700001,7.19999980926514,6.25,,,,,,,,,,,2020.1
44,IT,1,1,2010,9,805,Nationalist,32710.0,AN,,,2008,,0.0,5.75,5.0,3.5999999,,1.5555556,5.33333349227905,,5.0,,,,6.59999990463257,,,5.66666650772095,4.25,7.3333330154419,5.22222232818604,,,,7.3333330154419,,,,5.5,5.875,5.42857122421265,6.14285707473755,4.875,5.85714292526245,,8.25,7.55555534362793,7.22222232818604,6.14285707473755,7.0,5.25,6.875,7.875,,6.2857141,7.6666665,,5.59999990463257,2.66666674613953,6.8571429,4.5714288,,,,6.5714288,5.0,2.5714285,7.6666665,,,5.5,6.7142858505249,,,,,,,,,,,2020.1
45,IT,1,1,2019,19,811,Nationalist,32720.0,LN,17.39,20.1,2018,34.26,0.5,1.68421053886414,8.3684206,2.75,3.125,,,,2.79999995231628,,1.2,,4.25,,1.625,2.78571438789368,,8.78947353363037,7.68421030044556,6.8235292,2.8571429,3.5555556,9.21052646636963,7.3888888,1.0,0.75,8.88235282897949,,6.5,,7.31578969955444,5.05882358551025,6.1764708,9.3333330154419,,8.22222232818604,,8.11764717102051,,9.94736862182617,9.94444465637207,0.23529412,9.8235292,8.4117651,0.375,6.76923084259033,,7.647059,1.8823529,,,8.4285717,2.8666666,,,,,,8.0,,9.1176472,4.8000002,9.0,6.9375,8.333333,3.375,9.1333332,,,,2020.1
46,NL,1,1,1999,11,1009,Nationalist,,CD,,,1998,0.5,0.0,1.44444441795349,4.166667,0.0,,,3.0,1.66666662693024,,2.0,,,1.28571426868439,1.85714280605316,1.28571426868439,1.57142853736877,,9.375,8.5714282989502,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
47,NL,1,1,2002,9,1015,Nationalist,22720.0,LPF,17.0,17.299999,2002,,0.0,2.78,5.5666671,4.7666664,,,2.5,,3.67,2.67,,2.67,3.33,2.0,3.25,3.0,,8.375,8.11,,,,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
48,NL,1,1,2006,11,1017,Nationalist,22722.0,PVV,5.9,6.0,2006,,0.0,1.55,7.3333335,1.14,,,2.86,,2.29,,,,1.6,,,1.83,1.0,8.8,8.29,,,,6.57,,,,8.67000007629395,4.0,8.19999980926514,5.0,8.39999961853027,4.0,,9.19999980926514,6.80000019073486,5.75,5.19999980926514,2.79999995231628,6.25,9.39999961853027,9.60000038146973,,9.3999996,,,3.67000007629395,4.32999992370606,,,9.0,9.0,,6.75,1.67,,,6.75,4.3299999,9.0,7.5,,,,,,,,,,,2020.1
49,NL,1,1,2010,14,1017,Nationalist,22722.0,PVV,15.5,16.0,2010,16.9699993133545,0.0,1.35714280605316,8.0952377,0.81818181,,2.8571429,1.5,,3.20000004768372,,,,2.0,,,1.70000004768372,1.07142853736877,8.61538505554199,5.23076915740967,,,,7.15384578704834,,,,5.66666650772095,5.83333349227905,4.69999980926514,5.69999980926514,5.5,4.59999990463257,,9.3636360168457,8.72727298736572,4.69999980926514,5.90000009536743,2.0,5.22222232818604,10.0,9.90909099578857,,10.0,10.0,,5.57142877578735,3.66666674613953,8.1000004,2.5999999,,,,6.25,3.0,7.0999999,5.0999999,,,9.69999980926514,9.5,,,,,,,,,,,2020.1
50,NL,1,1,2014,11,1017,Nationalist,22722.0,PVV,10.1,10.0,2012,13.3,0.0,1.09090912342072,8.363636,0.8888889,,3.0,1.28571426868439,,2.125,,1.0,,1.20000004768372,,,1.125,1.0,9.25,4.55555534362793,5.1111112,,,7.77777767181397,4.8888888,,,4.375,,5.16666650772095,,5.0,,4.875,9.3333330154419,,3.71428561210632,,3.625,,9.875,,,9.7777777,,,5.0,,8.1999998,,,,,6.5,,7.5,,,,9.85714244842529,,9.75,,,,9.4285717,5.0,,9.0,11.0,7.0,2020.1
51,NL,1,1,2019,13,1051,Nationalist,,FvD,1.8,1.3,2017,10.96,0.0,1.07692313194275,7.5,1.0,3.1111112,,,,1.44444441795349,,1.0,,1.0,,1.0,1.0,,9.53846168518066,9.0833330154419,3.9166667,3.3333333,4.25,8.3333330154419,7.25,1.8333334,2.5999999,8.5,,8.3636360168457,,8.66666698455811,3.81818175315857,8.545455,9.18181800842285,,6.40000009536743,,3.88888883590698,,9.92307662963867,9.81818199157715,0.58333331,9.916667,9.818182,0.90909094,5.55555534362793,,9.3076925,5.6923075,,,6.4444447,5.5,,,,,,9.75,,9.833333,3.5999999,9.333333,9.454545,9.909091,3.5555556,8.636364,,,,2020.1
52,NL,1,1,2019,13,1017,Nationalist,22722.0,PVV,13.1,13.3,2017,3.53,0.0,1.30769228935242,7.0833335,0.0,1.4444444,,,,1.70000004768372,,1.1,,1.0,,1.10000002384186,1.0,,8.692307472229,6.46153831481934,3.9166667,4.3333335,6.375,7.23076915740967,5.9166665,1.3333334,3.4000001,6.18181800842285,,6.09090900421143,,5.83333349227905,4.18181800842285,6.0,9.09090900421143,,4.80000019073486,,3.44444441795349,,9.92307662963867,9.90909099578857,0.16666667,9.916667,10.0,0.27272728,5.75,,9.0,4.0,,,8.333333,7.25,,,,,,9.75,,9.833333,2.25,9.916667,9.272727,9.666667,3.4444444,10.0,,,,2020.1
53,UK,1,1,1999,13,1108,Nationalist,51951.0,UKIP,0.3,0.0,1997,6.96000003814697,0.0,1.0,6.25,0.0,,,1.25,1.0,,1.0,,,1.0,1.08333337306976,1.07692313194275,1.0,,7.24583339691162,7.807692527771,,,,7.57142877578735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
54,UK,1,1,2006,9,1108,Nationalist,51951.0,UKIP,2.2,0.0,2005,16.1000003814697,0.0,1.0,10.0,1.4400001,,,1.5,,3.14,,,,1.86,,,1.0,1.14,8.44,8.38,,,,8.13,,,,8.25,3.25,7.71000003814697,6.8600001335144,7.0,3.0,,7.5,6.42999982833862,7.0,4.32999992370606,6.0,5.0,9.63000011444092,9.25,,9.29,,,5.32999992370606,4.32999992370606,,,9.5699997,9.1400003,,6.0,5.5,,,5.71,4.29,9.0,7.82999992370606,,,,,,,,,,,2020.1
55,UK,1,1,2010,16,1108,Nationalist,51951.0,UKIP,3.1,0.0,2010,16.5,0.0,1.0,10.0,0.93333334,,3.0,1.08333337306976,,2.16666674613953,,,,1.16666662693024,,,1.08333337306976,1.18181812763214,8.7857141494751,8.16666698455811,,,,7.61538505554199,,,,7.5,3.66666674613953,7.375,3.875,7.55555534362793,4.0,,8.3333330154419,5.90909099578857,7.18181800842285,4.54545450210571,5.88888883590698,3.40000009536743,9.46153831481934,8.5833330154419,,9.3000002,8.636364,,6.7142858505249,4.0,7.2857141,2.0,,,,7.375,4.3333335,5.8571429,4.0,,,8.81818199157715,6.80000019073486,,,,,,,,,,,2020.1
56,UK,1,1,2010,16,1109,Nationalist,,BNP,1.9,0.0,2010,6.19999980926514,0.0,1.20000004768372,7.5555553,1.4545455,,3.0,1.25,,1.90909087657929,,,,1.27272725105286,,,1.16666662693024,1.10000002384186,9.92857170104981,5.8461537361145,,,,9.53333377838135,,,,3.75,3.11111116409302,2.66666674613953,2.25,3.66666674613953,3.71428561210632,,9.91666698455811,8.0,9.61538505554199,7.59999990463257,6.77777767181397,3.88888883590698,10.0,10.0,,10.0,9.916667,,3.0,4.375,7.6666665,1.8888888,,,,8.8571424,3.375,4.5,3.1111112,,,9.84615421295166,9.5833330154419,,,,,,,,,,,2020.1
57,UK,1,1,2014,7,1108,Nationalist,51951.0,UKIP,3.1,0.0,2010,27.5,0.0,1.14285719394684,9.1428576,0.71428573,,3.0,1.16666662693024,,2.57142853736877,,1.1428572,,1.28571426868439,,,1.28571426868439,1.0,9.14285755157471,8.5714282989502,5.1428571,,,9.2857141494751,8.1428576,,,8.8333330154419,,8.3333330154419,,7.5,,8.5,8.85714244842529,,8.5,,6.80000019073486,,10.0,,,9.8000002,,,5.66666650772095,,9.0,,,,,5.75,,5.0,,,,8.42857170104981,,9.833333,,,,9.2857141,6.8000002,,9.0,8.0,1.0,2020.1
